id;titulo;ano;diretor;duracao;generos;pais;orcamento;receita;nota_imdb;ator_1;ator_2;ator_3
tt0385726;Glory Road - Vincere cambia tutto;2006;James Gartner;118;Biography| Drama| Sport;USA;NA;42938449;7,2;Josh Lucas; Derek Luke; Austin Nichols
tt0385727;The Godfather of Green Bay;2005;Pete Schwaba;90;Comedy;USA;NA;NA;5,6;Tony Goldwyn; Lauren Holly; Pete Schwaba
tt0385813;L'assassino è tra di noi;2004;Brad Keller;110;Thriller| Drama;USA;850000;NA;5,0;C. Thomas Howell; Sean Young; Ben Browder
tt0385880;Monster House;2006;Gil Kenan;91;Animation| Comedy| Family;USA;75000000;141861243;6,6;Ryan Whitney Angel; Steve Buscemi; Mitchel Musso
tt0385887;Motherless Brooklyn - I segreti di una città;2019;Edward Norton;144;Crime| Drama| Mystery;USA;26000000;18477736;6,8;Edward Norton; Gugu Mbatha-Raw; Alec Baldwin
tt0385890;My Big Fat Independent Movie;2005;Philip Zlotorynski;80;Comedy;USA;3000000;12155249;3,2;Paget Brewster; Neil Barton; Eric Hoffman
tt0385988;Cappuccetto rosso;2006;Randal Kleiser;82;Adventure| Family| Musical;USA;1600000;NA;3,5;Lainie Kazan; Henry Cavill; Morgan Thompson
tt0386019;Severe Injuries;2003;Amy Lynn Best;64;Comedy| Horror;USA;NA;NA;3,7;Amy Lynn Best; Robyn Griggs; Charlie Fleming
tt0386087;Simple Revenge;2004;Brian Averill;88;Drama| Mystery| Thriller;USA;NA;NA;4,8;Holly Perkins; Melissa Picarello; Frank Avoletta
tt0386284;American Yearbook;2004;Brian Ging;90;Drama| Thriller;USA;500000;NA;4,6;Nick Tagas; Jon Carlo Alvarez; Giovannie Espiritu
tt0386421;Duck;2005;Nicole Bettauer;96;Drama;USA;300000;2657;6,0;Philip Baker Hall; Ian G Lockhart; Buckley Sampson
tt0386534;Inside Out;2005;David Ogden;90;Drama| Mystery| Thriller;USA;NA;NA;5,4;Eriq La Salle; Steven Weber; Russell Wong
tt0386588;Hitch - Lui sì che capisce le donne;2005;Andy Tennant;118;Comedy| Romance;USA;70000000;371594210;6,6;Will Smith; Eva Mendes; Kevin James
tt0386649;Un'estate a tutto gas;2004;Richard Gabai;82;Action| Adventure| Family;USA;3000000;2462;3,9;Lorenzo Lamas; Alana Austin; Dan Haggerty
tt0386846;The Vault;2005;Ric Moxley;87;Action;USA;250000;NA;1,9;Laci Szabo; Suzanne Karseras; Bas Rutten
tt0387254;The Ghouls;2003;Chad Ferrin;81;Horror;USA;68000;NA;3,8;Timothy Muskatell; Trent Haaga; Tina Birchfield
tt0387460;The Off Season;2004;James Felix McKenney;90;Horror;USA;NA;NA;2,3;Christina Campanella; Don Wood; Angus Scrimm
tt0387514;Prime;2005;Ben Younger;105;Comedy| Drama| Romance;USA;22000000;67937494;6,2;Uma Thurman; Meryl Streep; Bryan Greenberg
tt0387549;The Roost;2005;Ti West;80;Horror| Thriller;USA;NA;5642;4,9;Tom Noonan; Karl Jacob; Vanessa Horneff
tt0387564;Saw - L'enigmista;2004;James Wan;103;Horror| Mystery;USA;1200000;103911669;7,6;Leigh Whannell; Cary Elwes; Danny Glover
tt0387691;Wilderness Survival for Girls;2004;Eli B. Despres, Kim Roberts;78;Drama| Horror| Thriller;USA;NA;NA;5,4;Jeanette Brox; Megan Henning; Ali Humiston
tt0387693;Womb Raider;2003;Randolph Scott;90;Adventure| Fantasy;USA;NA;NA;3,7;Lauren Hays; Annie Body; Roland Lanza
tt0387805;200 American;2003;Richard LeMay;84;Comedy| Drama| Romance;USA;NA;NA;5,3;Matt Walton; Sean Matic; Anthony Ames
tt0387808;Idiocracy;2006;Mike Judge;84;Adventure| Comedy| Sci-Fi;USA;NA;495303;6,6;Luke Wilson; Maya Rudolph; Dax Shepard
tt0387925;Chestnut - L'eroe di Central Park;2004;Robert Vince;83;Comedy| Drama| Family;USA;NA;247327;5,6;Makenzie Vega; Abigail Breslin; Christine Tucci
tt0387973;Debating Robert Lee;2004;Dan Polier;108;Drama;USA;450000;NA;5,8;Daniel Letterle; Kaley Cuoco; Billy Kay
tt0388097;HWY: An American Pastoral;1969;Paul Ferrara;50;Drama;USA;30000;NA;6,7;Jim Morrison; Michael McClure;NA
tt0388182;Alla scoperta di Charlie;2007;Mike Cahill;93;Comedy| Drama;USA;10000000;1045786;6,6;Michael Douglas; Evan Rachel Wood; Willis Burks II
tt0388193;The L.A. Riot Spectacular;2005;Marc Klasfeld;80;Comedy;USA;NA;NA;4,9;Snoop Dogg; T.K. Carter; Charles S. Dutton
tt0388213;Loverboy;2005;Kevin Bacon;84;Drama| Romance;USA;NA;53457;5,4;Kyra Sedgwick; Dominic Scott Kay; Kevin Bacon
tt0388230;Malevolence;2004;Stevan Mena;90;Crime| Horror| Mystery;USA;200000;258782;5,1;R. Brandon Johnson; Samantha Dark; Heather Magee
tt0388287;My Big Phat Hip Hop Family;2005;Greg Carter;108;Comedy;USA;1000000;NA;1,6;Shani Bayeté; Retha Jones; Reynaldo Rey
tt0388419;Fuga dal Natale;2004;Joe Roth;99;Comedy| Family;USA;60000000;96593018;5,4;Tim Allen; Jamie Lee Curtis; Dan Aykroyd
tt0388500;Beauty Shop;2005;Bille Woodruff;105;Comedy;USA;NA;37245453;5,6;Queen Latifah; Alicia Silverstone; Andie MacDowell
tt0388779;Blood of the Beast;2003;Georg Koszulinski;74;Horror| Sci-Fi| Thriller;USA;2000;NA;3,8;Georg Koszulinski; Matt Devine; Sharon Chudnow
tt0388837;The Circle;2005;Yuri Zeltser;103;Drama| Mystery| Thriller;USA;NA;NA;5,6;Angela Bettis; Scott Cohen; Henry Czerny
tt0388973;The Girl from Monday;2005;Hal Hartley;84;Action| Comedy| Sci-Fi;USA;NA;921;5,2;Bill Sage; Sabrina Lloyd; Tatiana Abracos
tt0389053;Johnny Slade's Greatest Hits;2005;Larry Blamire;88;Comedy| Crime| Music;USA;NA;NA;6,0;John Fiore; Vincent Curatola; Dolores Sirianni
tt0389235;On the Outs;2004;Lori Silverbush, Michael Skolnik;86;Drama;USA;NA;49940;6,9;Anny Mariano; Judy Marte; Paola Mendoza
tt0389328;La setta delle tenebre;2007;Sebastian Gutierrez;97;Action| Crime| Horror;USA;NA;2850927;4,9;Robert Forster; Cameron Richardson; Lucy Liu
tt0389360;Sea of Fear;2006;Andrew Schuth;90;Horror;USA;2000000;NA;2,6;Edward Albert; Katherine Bailess; Kieren Hutchison
tt0389371;Sharkman;2001;Brian Meece;90;Horror| Sci-Fi;USA;NA;NA;2,1;Karolyn Arnold; William Forsythe; Matt Lacy
tt0389475;The Rockville Slayer;2004;Marc Selz;91;Thriller| Horror;USA;NA;NA;2,6;Circus-Szalewski; Nicole Buehrer; Joe Estevez
tt0389796;The Best Thief in the World;2004;Jacob Kornbluth;93;Comedy| Drama;USA;NA;NA;5,2;Mary-Louise Parker; Michael Silverman; David Warshofsky
tt0389828;C.S.A.: The Confederate States of America;2004;Kevin Willmott;89;Comedy| Drama| War;USA;NA;744165;6,4;Greg Kirsch; Renee Patrick; Molly Graham
tt0389860;Cambia la tua vita con un click;2006;Frank Coraci;107;Comedy| Drama| Fantasy;USA;82500000;240685326;6,4;Adam Sandler; Kate Beckinsale; Christopher Walken
tt0389908;Dear Pillow;2004;Bryan Poyser;85;Drama;USA;NA;NA;5,8;Rusty Kelley; Gary Chason; Viviane Vives
tt0389937;Don: Plain & Tall;2003;Scott Peters;78;Comedy;USA;NA;NA;2,6;Edie Caggiano; Nina Fuller; Michael Tyler Henry
tt0389988;Evergreen;2004;Enid Zentelis;86;Drama;USA;NA;NA;4,9;Cara Seymour; Mary Kay Place; Noah Fleiss
tt0389989;Evil Cult;2003;Neil Taylor, Rob Taylor;90;Action| Comedy| Horror;USA;15000;NA;4,2;Matt Zak; Greg Gosser; Kyle Day
tt0390051;Glitterati;2004;Roger Avary;90;Drama;USA;NA;NA;6,7;Angela Gregovic; Will Hodgkinson; Corina Marinescu
tt0390073;The Halfway House;2004;Kenneth J. Hall;90;Comedy| Horror;USA;NA;NA;3,9;Mary Woronov; Janet Tracy Keijser; Shawn Savage
tt0390080;Harry + Max;2004;Christopher Munch;74;Drama| Romance;USA;NA;15247;5,5;Bryce Johnson; Cole Williams; Rain Phoenix
tt0390096;Hittin' It!;2004;David Daniel;81;Comedy;USA;1000000;NA;3,1;Walker Howard; Luther Campbell; Maurice Patton
tt0390145;John Wycliffe: The Morning Star;1984;Tony Tew;75;Biography| Drama| History;USA;NA;NA;6,7;Michael Bertenshaw; James Downie; Peter Howell
tt0390185;Lbs.;2004;Matthew Bonifacio;99;Comedy| Drama;USA;NA;29866;6,9;Carmine Famiglietti; Michael Aronov; Miriam Shor
tt0390323;On the Downlow;2004;Tadeo Garcia;84;Drama;USA;NA;NA;5,7;Tony Sancho; Michael Cortez; Donato Cruz
tt0390384;Primer;2004;Shane Carruth;77;Drama| Sci-Fi| Thriller;USA;7000;545436;6,9;Shane Carruth; David Sullivan; Casey Gooden
tt0390463;Sci-Fighter;2004;Art Camacho;90;Action| Sci-Fi;USA;2300000;NA;2,7;Don Wilson; Cynthia Rothrock; Lorenzo Lamas
tt0390468;Septem8er Tapes;2004;Christian Johnston;95;Drama| Thriller| War;USA;30000;NA;5,7;George Calil; Wali Razaqi; Sunil Sadarangani
tt0390528;Swarm of the Snakehead;2006;Frank Lama, Joel Denning;95;Comedy| Horror| Sci-Fi;USA;NA;NA;3,5;Jamie Linck O'Brien; Lisa Burdette; Maggie Denning
tt0391044;Dark Heaven;2002;Douglas Schulze;87;Fantasy| Horror| Sci-Fi;USA;80000;NA;2,9;Jon Bennett; Christina Sheldon; Jeff Boerger
tt0391095;Dreamland;2007;James P. Lay;77;Sci-Fi| Horror| Mystery;USA;NA;NA;3,7;Jackie Kreisler; Shane Elliott; Jonathan Breck
tt0391104;Baptists at Our Barbecue;2004;Christian Vuissa;92;Comedy| Romance;USA;500000;173306;5,7;Steve Anderson; Heather Beers; Wayne Brennan
tt0391229;I Want Someone to Eat Cheese With;2006;Jeff Garlin;80;Comedy| Romance;USA;1500000;194568;6,1;Jeff Garlin; Dan Castellaneta; Mina Kolb
tt0391304;Sballati d'amore;2005;Nigel Cole;107;Comedy| Drama| Romance;USA;30000000;42886719;6,6;Amanda Peet; Ashton Kutcher; Taryn Manning
tt0391397;A Perfect Fit;2005;Ron Brown;85;Crime| Drama| Romance;USA;NA;NA;5,2;Adrian Grenier; Polly Draper; Leila Arcieri
tt0391483;Take Out;2004;Sean Baker, Shih-Ching Tsou;87;Drama;USA;3000;69816;6,9;Charles Jang; Jeng-Hua Yu; Wang-Thye Lee
tt0391728;Adam and Eve;2005;Jeff Kanew;91;Comedy| Drama| Romance;USA;NA;NA;4,4;Cameron Douglas; Emmanuelle Chriqui; Chad Lindberg
tt0392465;Mozart and the Whale;2005;Petter Næss;94;Comedy| Drama| Romance;USA;12000000;84447;6,9;Josh Hartnett; Radha Mitchell; Gary Cole
tt0392789;Spectres;2004;Phil Leirness;98;Sci-Fi| Drama| Mystery;USA;NA;NA;4,8;Marina Sirtis; Dean Haglund; Tucker Smallwood
tt0392878;News Movie;2008;Tom Kuntz, Mike Maguire;86;Comedy;USA;NA;NA;6,2;Daniel Chacón; Ken Takemoto; Steven Seagal
tt0392908;Pazzo pranzo di famiglia;2005;Salvador Litvak;86;Comedy;USA;NA;431513;5,9;Michael Lerner; Lesley Ann Warren; Jack Klugman
tt0393049;Anderson's Cross;2010;Jerome Elston Scott;98;Comedy| Drama| Romance;USA;300000;NA;5,1;Michael Warren; Joanna Cassidy; Joyce Guy
tt0393081;Barn Red;2004;Richard Brauer;99;Drama;USA;NA;NA;6,2;Ernest Borgnine; Kimberly Guerrero; Kate Peckham
tt0393109;Brick - Dose mortale;2005;Rian Johnson;110;Action| Crime| Drama;USA;475000;3947579;7,3;Joseph Gordon-Levitt; Nora Zehetner; Lukas Haas
tt0393297;Forget About It;2006;BJ Davis;88;Comedy| Drama;USA;4000000;NA;4,7;Burt Reynolds; Robert Loggia; Charles Durning
tt0393392;Jackhammer;2004;Joe Castro;89;Horror;USA;NA;NA;3,2;Aaron Gaffey; Kyle Yaskin; Nadia Angelini
tt0393529;The Nickel Children;2005;Glenn Klinker;95;Drama;USA;2000000;NA;5,5;Tamara Hope; Reiley McClendon; Jeremy Sisto
tt0393537;No Witness;2004;Michael Valverde;95;Thriller;USA;350000;NA;3,4;Steve Barnes; Jeff Fahey; Corey Feldman
tt0393567;Fuga dall'Inferno - L'altra dimensione dell'amore;2006;Gregg Bishop;92;Action| Thriller;USA;15000;NA;5,2;Nathan Mobley; Jaimie Alexander; Cory Rouse
tt0393616;Proud;2004;Mary Pat Kelly;87;Drama;USA;1000000;NA;5,7;Reggie Austin; Vernel Bagneris; Marcus Chait
tt0393635;Reeker - Tra la vita e la morte;2005;Dave Payne;90;Horror| Mystery| Thriller;USA;NA;2290800;5,2;Devon Gummersall; Derek Richardson; Tina Illman
tt0393735;Shaggy Dog - Papà che abbaia... non morde;2006;Brian Robbins;98;Comedy| Family| Fantasy;USA;50000000;87134280;4,4;Tim Allen; Kristin Davis; Zena Grey
tt0393836;Surviving Eden;2004;Greg Pritikin;89;Comedy;USA;NA;NA;5,4;Michael Panes; Cheri Oteri; Jane Lynch
tt0393875;Il desiderio più grande;2005;Shelley Jensen;93;Romance| Comedy;USA;NA;NA;4,5;Jenna Mattison; Sean Maguire; Armand Assante
tt0393939;Vegas Vampires;2007;Fred Williamson;89;Horror;USA;NA;NA;2,1;Jude Angelini; Rio Appling; Bonnie Joy Ashley
tt0393956;Viva;2007;Anna Biller;120;Comedy| Drama| Musical;USA;NA;NA;6,0;Anna Biller; Chad England; Bridget Brno
tt0395251;The Producers - Una gaia commedia neonazista;2005;Susan Stroman;134;Comedy| Crime| Musical;USA;45000000;38075318;6,3;Nathan Lane; Matthew Broderick; Uma Thurman
tt0395495;Se proprio lo vuoi, lascialo andare;2006;Susannah Grant;124;Comedy| Drama| Romance;USA;25000000;16162580;6,0;Jennifer Garner; Timothy Olyphant; Sam Jaeger
tt0395543;Forty Shades of Blue;2005;Ira Sachs;108;Drama| Music| Romance;USA;1500000;172569;6,2;Dina Korzun; Rip Torn; Darren E. Burrows
tt0395558;Ghosts of Hamilton Street;2003;Mike Flanagan;106;Fantasy| Mystery| Drama;USA;25000;NA;6,0;Scott Graham; Zak Jeffries; Kristin Carter
tt0395561;States of Grace;2005;Richard Dutcher;128;Drama;USA;800000;203144;6,8;Ignacio Serricchio; Lucas Fleischer; Lamont Stephens
tt0395795;Truce;2005;Matthew Marconi;106;Drama| Western;USA;NA;NA;5,8;Buck Taylor; Samantha Droke; Michaela Lange
tt0395811;Why We Had to Kill Bitch;2003;John-Paul Nickel;82;Comedy| Romance;USA;15000;NA;5,1;Kristin Pfeifer; Bryan Bessor; Anthony J. Bishop
tt0395932;Able Edwards;2004;Graham Robertson;87;Sci-Fi| Drama;USA;30000;NA;5,1;Scott Kelly Galbreath; Michael Shamus Wiles; Steve Beaumont Jones
tt0395972;North Country - Storia di Josey;2005;Niki Caro;126;Drama;USA;35000000;25211175;7,3;Charlize Theron; Thomas Curtis; Elle Peterson
tt0396041;Gory Gory Hallelujah;2003;Sue Corcoran;96;Comedy| Fantasy| Horror;USA;100000;12604;4,1;Tim Gouran; Angie Louise; Jeffrey Gilbert
tt0396096;Pit Fighter;2005;Jesse V. Johnson;83;Action;USA;600000;NA;4,5;Dominiquie Vandenberg; Steven Bauer; Fernando Carrillo
tt0396223;Sons of Provo;2004;Will Swenson;93;Comedy| Music;USA;200000;120488;5,9;Will Swenson; Kirby Heyborne; Danny Tarasevich
tt0396269;2 single a nozze;2005;David Dobkin;119;Comedy| Romance;USA;40000000;288467645;6,9;Owen Wilson; Vince Vaughn; Christopher Walken
tt0396271;Be Loved;2004;James Toback;81;Drama| Thriller;USA;NA;159429;4,4;Neve Campbell; Frederick Weller; Ashley Shelton
tt0396555;I Robinson - Una famiglia spaziale;2007;Stephen J. Anderson;95;Animation| Adventure| Comedy;USA;150000000;169333034;6,8;Angela Bassett; Daniel Hansen; Jordan Fry
tt0396587;FAQs;2005;Everett Lewis, Joe Lia;95;Drama;USA;250000;1967;5,8;Joe Lia; Allan Louis; Lance Lee Davis
tt0396592;Il mio grasso grosso amico Albert;2004;Joel Zwick;93;Animation| Comedy| Family;USA;26000000;48551322;4,3;Kenan Thompson; Kyla Pratt; Dania Ramirez
tt0396857;Shadowboxer;2005;Lee Daniels;93;Action| Crime| Drama;USA;NA;519802;5,5;Cuba Gooding Jr.; Helen Mirren; Vanessa Ferlito
tt0396960;Clean;2004;Nyle Cavazos Garcia;105;Drama| Thriller;USA;250000;NA;5,5;Paolo Cascardo; Patrick Fabian; Tamara Mello
tt0397039;Bettie Page: Dark Angel;2004;Nico B.;90;Biography| Drama;USA;50000;NA;3,8;Paige Richards; Frederick Bald; David Boller
tt0397078;Baciati dalla sfortuna;2006;Donald Petrie;108;Comedy| Fantasy| Romance;USA;28000000;38159905;5,4;Lindsay Lohan; Chris Pine; Samaire Armstrong
tt0397105;Dirty Work;2006;Bruce Terris;97;Thriller;USA;NA;NA;5,3;Lance Reddick; Michael McGlone; Nutsa Kukhianidze
tt0397303;The Almost Guys;2004;Eric Fleming;98;Comedy;USA;NA;NA;5,3;Peter Allas; Peter Arpesella; Scott Baldyga
tt0397313;8 amici da salvare;2006;Frank Marshall;120;Adventure| Drama| Family;USA;40000000;120455994;7,3;Paul Walker; Bruce Greenwood; Moon Bloodgood
tt0397401;Dead Sexy - Bella da morire;2005;Michael Philip;83;Comedy| Crime;USA;NA;NA;4,9;Jason Lee; Crispin Glover; Burton Gilliam
tt0397436;Game Over;2005;Peter Sullivan;90;Action| Drama;USA;NA;NA;2,8;Andre McCoy; Daz Crawford; La Trice Harper
tt0397443;Grace and the Storm;2004;Christopher Baldi;92;Drama;USA;NA;NA;6,2;Christopher Amitrano; K.C. Armstrong; Matt Baranyay
tt0397537;Mojave;2004;David Kebo, Rudi Liden;92;Action| Drama| Thriller;USA;2700000;NA;5,6;Eric Christian Olsen; Dash Mihok; Rider Strong
tt0397679;Terrarium;2003;Mike Conway;81;Sci-Fi;USA;24000;NA;2,5;Tim Daley; Jason Hall; Sheila Conway
tt0397892;Bolt - Un eroe a quattro zampe;2008;Byron Howard, Chris Williams;96;Animation| Adventure| Comedy;USA;150000000;309979994;6,8;John Travolta; Miley Cyrus; Susie Essman
tt0398021;Devil's Highway;2005;Fabien Pruvot;91;Thriller;USA;NA;NA;3,6;Shane Brolly; Natassia Malthe; Robert Miano
tt0398027;Down in the Valley;2005;David Jacobson;108;Drama| Romance| Thriller;USA;8000000;855009;6,4;Edward Norton; Evan Rachel Wood; David Morse
tt0398033;No Way Up - Non avrai via di scampo;2005;James Seale;86;Action| Thriller;USA;NA;NA;5,0;Grayson McCouch; Adrian Paul; Amy Locane
tt0398075;Galaxy Hunter;2004;Mark Borchetta;86;Romance| Sci-Fi;USA;500000;NA;3,0;Shelley Michelle; Stacy Keach; Alain Benatar
tt0398165;L'altra sporca ultima meta;2005;Peter Segal;113;Comedy| Crime| Sport;USA;82000000;191466556;6,4;Adam Sandler; Chris Rock; Burt Reynolds
tt0398286;Rapunzel: L'intreccio della torre;2010;Nathan Greno, Byron Howard;100;Animation| Adventure| Comedy;USA;260000000;592461732;7,7;Mandy Moore; Zachary Levi; Donna Murphy
tt0398340;Special Ed;2005;Jeffrey Phelps;108;Drama;USA;250000;NA;6,3;Greg Germann; D.W. Moffett; Bill Cobbs
tt0398378;Vampires 3: Il segreto di Sang;2005;Martin Jay Weiss;84;Action| Horror| Thriller;USA;5000000;NA;3,6;Colin Egglesfield; Stephanie Chao; Roger Yuan
tt0398638;30 Miles;2004;Ryan Harper;80;Drama;USA;NA;NA;5,1;Lawrence Hilton-Jacobs; Rusty Gray; Ken Arquelio
tt0398791;Blue Citrus Hearts;2003;Morgan Jon Fox;115;Drama| Romance;USA;3000;NA;5,2;Joshua Peter Laurenzi; Paul Foster; Alex Booth
tt0398808;Un ponte per Terabithia;2007;Gabor Csupo;96;Drama| Family| Fantasy;USA;17000000;137587063;7,1;Josh Hutcherson; AnnaSophia Robb; Zooey Deschanel
tt0398839;Cattle Call;2006;Martin Guigui;83;Comedy;USA;2625000;NA;3,7;Thomas Ian Nicholas; Jenny Mollen; Nicole Eggert
tt0398842;The Celestine Prophecy;2006;Armand Mastroianni;99;Adventure| Drama;USA;10000000;1127463;4,9;Matthew Settle; Thomas Kretschmann; Sarah Wayne Callies
tt0398872;Clifford's Really Big Movie;2004;Robert C. Ramirez, Steve Trenbirth;74;Animation| Adventure| Comedy;USA;70000;3255426;5,4;John Ritter; Wayne Brady; Grey Griffin
tt0398927;Dead Meat;2005;Philip Cruz;87;Comedy| Horror;USA;NA;NA;4,1;April Billingsley; Maury Sterling; Ron Jeremy
tt0398963;Dorian Blues;2004;Tennyson Bardwell;88;Comedy| Drama| Romance;USA;185000;72234;6,6;Michael McMillian; Lea Coco; Steve Fletcher
tt0398971;Down and Derby;2005;Eric Hendershot;90;Comedy| Family;USA;NA;231609;5,5;Greg Germann; Lauren Holly; Adam Hicks
tt0398982;Duane Hopwood;2005;Matt Mulhern;84;Comedy| Drama;USA;NA;13510;6,6;Daisy Ang; Bill Buell; Dick Cavett
tt0399110;Grad Night;2006;Michael T. Fitzgerald Jr.;89;Comedy| Drama;USA;500000;NA;1,7;Coolio; Sam Sarpong; Aloma Wright
tt0399201;The Island;2005;Michael Bay;136;Action| Sci-Fi| Thriller;USA;126000000;162949164;6,8;Ewan McGregor; Scarlett Johansson; Djimon Hounsou
tt0399445;Once Upon a Time in the Hood;2004;Juan Frausto;94;Action;USA;200000;NA;4,9;Eric Aviles; Aimee Bravo; Carmen Cenko
tt0399862;La punta della lancia;2005;Jim Hanon;108;Adventure| Biography| Drama;USA;10000000;12128105;6,8;Louie Leonardo; Chad Allen; Jack Guzman
tt0399901;Woman Thou Art Loosed;2004;Michael Schultz;94;Drama;USA;NA;6879730;6,7;Kimberly Elise; Loretta Devine; Debbi Morgan
tt0399934;Zombie Honeymoon;2004;David Gebroe;83;Drama| Horror| Romance;USA;NA;NA;4,6;Tracy Coogan; Graham Sibley; Tonya Cornelisse
tt0400172;Anus Magillicutty;2003;Morey Fineburgh;70;Comedy| Romance;USA;5000;NA;2,5;Lloyd Garner III; Paige Abbott; Joe Hall
tt0400399;Elevator Movie;2004;Zeb Haradon;95;Comedy| Drama;USA;25000;NA;5,6;Zeb Haradon; Robin Ballard; Alissa Hooper
tt0400442;Four Dead Batteries;2004;Hiram Martinez;96;Comedy;USA;77000;NA;5,7;Patrick Dall'Occhio; Benjamin Travers; Rob Webber
tt0400446;Frankie and Johnny Are Married;2003;Michael Pressman;95;Comedy;USA;NA;22900;5,7;Michael Pressman; Lisa Chess; Alan Rosenberg
tt0400497;Herbie - Il super maggiolino;2005;Angela Robinson;101;Adventure| Comedy| Family;USA;50000000;144146816;4,8;Lindsay Lohan; Michael Keaton; Matt Dillon
tt0400525;The Ice Harvest;2005;Harold Ramis;92;Comedy| Crime| Drama;USA;16000000;10156968;6,3;John Cusack; Billy Bob Thornton; Lara Phillips
tt0400611;Love Chronicles;2003;Tyler Maddox;78;Drama| Romance;USA;NA;NA;4,6;Terrence Howard; Monica Calhoun; Robin Givens
tt0400681;The Neighborhood;2004;John Azpilicueta;80;Action;USA;NA;NA;7,1;Kid Frost; Michael D. Olmos; Leo Medina
tt0400717;Boog & Elliot a caccia di amici;2006;Roger Allers, Jill Culton;86;Animation| Adventure| Comedy;USA;85000000;200811689;6,1;Martin Lawrence; Ashton Kutcher; Gary Sinise
tt0401244;The Baxter;2005;Michael Showalter;91;Comedy| Romance;USA;NA;181872;6,5;Michael Showalter; Elizabeth Banks; Michelle Williams
tt0401271;Curse - La maledizione;2005;Rich Ragsdale;90;Horror;USA;200000;NA;2,9;Andrew Bryniarski; Danny Trejo; Drew Mia
tt0401385;Say Uncle;2005;Peter Paige;91;Comedy| Drama;USA;650000;5361;5,5;Peter Paige; Kathy Najimy; Anthony Clark
tt0401449;Greed;2006;Ron Wolotzky;93;Action| Horror| Thriller;USA;NA;NA;3,5;Jason London; Darlene Tejeiro; Andrea Bogart
tt0401462;The Helix... Loaded;2005;A. Raven Cruz;97;Action| Adventure| Comedy;USA;1000000;3700;2,1;Scott Levy; Vanilla Ice; Geremy Dingle
tt0401516;Dancing in Twilight;2005;Bob Roe;90;Romance| Drama;USA;975000;NA;5,8;Erick Avari; Louise Fletcher; Mimi Rogers
tt0401591;Brooklyn Lobster;2005;Kevin Jordan;94;Comedy| Drama;USA;200000;138267;6,3;Danny Aiello; Jane Curtin; Daniel Sauli
tt0401593;Looking for Kitty;2004;Edward Burns;95;Comedy| Drama;USA;250000;4480;6,0;Max Baker; Connie Britton; Edward Burns
tt0401729;John Carter;2012;Andrew Stanton;132;Action| Adventure| Sci-Fi;USA;250000000;284139100;6,6;Taylor Kitsch; Lynn Collins; Samantha Morton
tt0401792;Sin City;2005;Frank Miller, Quentin Tarantino;124;Crime| Thriller;USA;40000000;158733820;8,0;Jessica Alba; Devon Aoki; Alexis Bledel
tt0401997;Breach - L'infiltrato;2007;Billy Ray;110;Biography| Crime| Drama;USA;NA;40953935;7,0;Chris Cooper; Ryan Phillippe; Laura Linney
tt0402223;The Graffiti Artist;2004;James Bolton;80;Drama| Romance;USA;NA;NA;6,0;Ruben Bansie; Pledgure Duoshun; Zachary S. Smalls
tt0402230;Un anno dopo;2005;Danny Leiner;87;Comedy| Drama| Romance;USA;500000;193968;5,7;Maggie Gyllenhaal; Seth Gilliam; Jim Parsons
tt0402743;Abominable;2006;Ryan Schifrin;94;Horror| Sci-Fi| Thriller;USA;NA;1810;5,1;Matt McCoy; Haley Joel; Christien Tinsley
